																															Class	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine
27	5.578	69.88403	Unknown	[M-H]-	ion correlated with 304; ion correlated with 840; ion correlated with 1399; ion correlated with 1741; ion correlated with 3760; ion correlated with 4402; ion correlated with 4641; ion correlated with 305; ion correlated with 191; ion correlated with 2756; ion correlated with 4240; ion correlated with 4699; ion correlated with 39; ion correlated with 116; ion correlated with 837; ion correlated with 1450; ion correlated with 1518; ion correlated with 1783; ion correlated with 2224; ion correlated with 4279; ion correlated with 4293; ion correlated with 4500; ion correlated with 4013; ion correlated with 317; ion correlated with 952; ion correlated with 1224; ion correlated with 1305; ion correlated with 1474; ion correlated with 1843; ion correlated with 2093; ion correlated with 2405; ion correlated with 2903; ion correlated with 2957; ion correlated with 3249; ion correlated with 3546; ion correlated with 3870; ion correlated with 4272; ion correlated with 4496; ion correlated with 127; ion correlated with 852; ion correlated with 904; ion correlated with 1183; ion correlated with 1276; ion correlated with 1279; ion correlated with 1538; ion correlated with 1980; ion correlated with 2550; ion correlated with 2910; ion correlated with 4131; ion correlated with 214; ion correlated with 1365; ion correlated with 1470; ion correlated with 2511; ion correlated with 2962; ion correlated with 3273; ion correlated with 3555; ion correlated with 3891; ion correlated with 1640; ion correlated with 1259; ion correlated with 1391; ion correlated with 2145; ion correlated with 2353; ion correlated with 3554; ion correlated with 4016; ion correlated with 4178; ion correlated with 4630; ion correlated with 1444; ion correlated with 1519; ion correlated with 1141; ion correlated with 1751; ion correlated with 1753; ion correlated with 2046; ion correlated with 134; ion correlated with 1388; ion correlated with 113; ion correlated with 1096; ion correlated with 1688; ion correlated with 2778; ion correlated with 2783; ion correlated with 3092; ion correlated with 3173; ion correlated with 3414; ion correlated with 3445; ion correlated with 3713; ion correlated with 3808; ion correlated with 3844; ion correlated with 3931; ion correlated with 4084; ion correlated with 5; ion correlated with 195; ion correlated with 287; ion correlated with 1498; ion correlated with 1564; ion correlated with 2230; ion correlated with 2535; ion correlated with 2945; ion correlated with 3491; ion correlated with 4228; ion correlated with 4396; ion correlated with 3807; ion correlated with 1866; ion correlated with 2220; ion correlated with 310; ion correlated with 78; ion correlated with 83; ion correlated with 98; ion correlated with 2244; ion correlated with 3949; ion correlated with 4291; ion correlated with 895; ion correlated with 238; ion correlated with 95; ion correlated with 558; ion correlated with 1430; ion correlated with 1596; ion correlated with 1694; ion correlated with 1870; ion correlated with 1882; ion correlated with 2231; ion correlated with 2378; ion correlated with 2765; ion correlated with 2827; ion correlated with 3083; ion correlated with 3131; ion correlated with 3697; ion correlated with 1746; ion correlated with 2107; ion correlated with 2667; ion correlated with 203; ion correlated with 1059; ion correlated with 1766; ion correlated with 2555; ion correlated with 2571; ion correlated with 2846; ion correlated with 4254; ion correlated with 1108; ion correlated with 1807; ion correlated with 1983; ion correlated with 2056; ion correlated with 2089; ion correlated with 2139; ion correlated with 2510; ion correlated with 2515; ion correlated with 3157; ion correlated with 3599; ion correlated with 210; similar chromatogram in higher mz_2046; similar chromatogram in higher mz_1141; similar chromatogram in higher mz_1753; similar chromatogram in higher mz_2253; similar chromatogram in higher mz_4522; similar chromatogram in higher mz_251; similar chromatogram in higher mz_971; similar chromatogram in higher mz_1751; similar chromatogram in higher mz_3231; similar chromatogram in higher mz_3301	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.09	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	69.88403:13962 70.88738:0 71.89074:0		1716	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
28	14.921	69.8868	Unknown	[M-H]-		0.231	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.81	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	69.8868:1617 70.89015:0 71.89351:0		4292	-2	-2	-2	1691	-2	-2	-2	-2	1925	-2	-2	-2
29	9.116	69.89975	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.1	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	69.89975:1823 70.9031:0 71.90646:0		3638	-2	-2	-2	-2	-2	-2	-2	-2	1225	-2	-2	-2
30	5.759	69.90876	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.53	Alanine_NA_10mM_2d5_neg_ms1_140k_3e6	69.90876:1477 70.91211:0 71.91547:0		2668	-2	-2	-2	-2	-2	-2	-2	886	-2	-2	-2	-2
31	7.875	69.93456	Unknown	[M-H]-	similar chromatogram in higher mz_3226; similar chromatogram in higher mz_3509; similar chromatogram in higher mz_4356; similar chromatogram in higher mz_1120; similar chromatogram in higher mz_1423; similar chromatogram in higher mz_2627	0.308	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.17	Alanine_NA_10mM_2d3_neg_ms1_140k_3e6	69.93456:2301 70.93791:0 71.94127:0		3483	-2	-2	-2	-2	-2	998	1263	-2	-2	1394	-2	-2
32	6.691	69.94704	Unknown	[M-H]-	ion correlated with 1956; ion correlated with 172; ion correlated with 1061; ion correlated with 4164; ion correlated with 1590; ion correlated with 4251; ion correlated with 331; similar chromatogram in higher mz_1426; similar chromatogram in higher mz_700; similar chromatogram in higher mz_3573; similar chromatogram in higher mz_4553; similar chromatogram in higher mz_4247; similar chromatogram in higher mz_1568; similar chromatogram in higher mz_3033; similar chromatogram in higher mz_4027; similar chromatogram in higher mz_2217; similar chromatogram in higher mz_93; similar chromatogram in higher mz_1523; similar chromatogram in higher mz_3511; similar chromatogram in higher mz_3715; similar chromatogram in higher mz_1519	0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.38	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	69.94704:9862 70.95039:0 71.95375:0		1238	-2	-2	-2	-2	-2	-2	1676	-2	-2	-2	-2	-2
33	5.69	69.96835	Unknown	[M-H]-	ion correlated with 1807; ion correlated with 1983; ion correlated with 2056; ion correlated with 2089; ion correlated with 2139; ion correlated with 2510; ion correlated with 2515; ion correlated with 3157; ion correlated with 3599; ion correlated with 210; ion correlated with 88; ion correlated with 219; ion correlated with 1339; ion correlated with 1621; ion correlated with 1678; ion correlated with 1791; ion correlated with 2263; ion correlated with 2334; ion correlated with 2649; ion correlated with 3612; ion correlated with 3966; ion correlated with 3996; ion correlated with 329; ion correlated with 960; ion correlated with 2223; ion correlated with 2442; ion correlated with 2529; ion correlated with 2566; ion correlated with 2787; ion correlated with 3097; ion correlated with 4639; ion correlated with 4556; ion correlated with 213; ion correlated with 1397; ion correlated with 1482; ion correlated with 1988; ion correlated with 2134; ion correlated with 2377; ion correlated with 3112; ion correlated with 3190; ion correlated with 3933; ion correlated with 3961; ion correlated with 4419; ion correlated with 491; ion correlated with 2389; ion correlated with 1449; ion correlated with 1814; ion correlated with 1932; ion correlated with 2082; ion correlated with 2242; ion correlated with 2330; ion correlated with 2407; ion correlated with 2560; ion correlated with 2904; ion correlated with 3505; ion correlated with 4646; ion correlated with 158; ion correlated with 1163; ion correlated with 1505; ion correlated with 1970; ion correlated with 2645; ion correlated with 2719; ion correlated with 3724; ion correlated with 4573; ion correlated with 164; ion correlated with 184; ion correlated with 216; ion correlated with 1114; ion correlated with 1757; ion correlated with 2409; ion correlated with 2584; ion correlated with 3206; ion correlated with 3470; ion correlated with 3956; ion correlated with 4435; ion correlated with 1055; ion correlated with 1718; ion correlated with 1861; ion correlated with 3477; ion correlated with 3396; ion correlated with 2192; ion correlated with 3312; ion correlated with 1504; ion correlated with 2464; ion correlated with 1909; ion correlated with 3047; ion correlated with 2679; ion correlated with 1411	0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.14	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	69.96835:13245 70.9717:0 71.97506:0		1830	-2	-2	-2	-2	1847	-2	-2	-2	-2	-2	-2	-2
34	4.674	70.00638	Unknown	[M-H]-	similar chromatogram in higher mz_3552; similar chromatogram in higher mz_4242; similar chromatogram in higher mz_118; similar chromatogram in higher mz_1037	0.231	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.22	Alanine_NA_10mM_2d2_neg_ms1_140k_3e6	70.00638:4528 71.00973:203523 72.01309:89508		761	-2	-2	-2	-2	1564	-2	-2	-2	-2	686	-2	-2
35	6.331	70.02855	Unknown	[M-2H]2-	similar chromatogram in higher mz_4467; similar chromatogram in higher mz_1134; similar chromatogram in higher mz_756; similar chromatogram in higher mz_2245; similar chromatogram in higher mz_3151; similar chromatogram in higher mz_2961; similar chromatogram in higher mz_3226; similar chromatogram in higher mz_3841; similar chromatogram in higher mz_1603; similar chromatogram in higher mz_58; similar chromatogram in higher mz_4164	0.538	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.1	Alanine_NA_10mM_2d1_neg_ms1_140k_3e6	70.02855:9053 71.0319:0 72.03526:0		1111	1211	-2	1007	-2	2180	749	1704	999	-2	-2	-2	-2
36	16.14	70.12167	Unknown	[M-H]-	similar chromatogram in higher mz_4132; similar chromatogram in higher mz_1815; similar chromatogram in higher mz_3811	0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.73	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	70.12167:1427 71.12502:0 72.12838:0		4684	3732	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
37	6.492	70.15739	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.72	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	70.15739:2614 71.16074:0 72.1641:0		2926	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
38	6.029	70.21645	Unknown	[M-H]-	similar chromatogram in higher mz_2775; similar chromatogram in higher mz_667; similar chromatogram in higher mz_1714; similar chromatogram in higher mz_2690; similar chromatogram in higher mz_2744; similar chromatogram in higher mz_3102; similar chromatogram in higher mz_4513	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.01	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	70.21645:1651 71.2198:0 72.22316:0		2622	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
39	5.531	70.30709	Unknown	[M-H]-	ion correlated with 1683; ion correlated with 100; ion correlated with 1330; ion correlated with 1495; ion correlated with 1756; ion correlated with 1884; ion correlated with 1912; ion correlated with 2446; ion correlated with 3910; ion correlated with 4528; ion correlated with 4280; ion correlated with 1001; ion correlated with 1481; ion correlated with 1676; ion correlated with 2635; ion correlated with 3775; ion correlated with 3781; ion correlated with 319; ion correlated with 1639; ion correlated with 284; ion correlated with 298; ion correlated with 1286; ion correlated with 2037; ion correlated with 2394; ion correlated with 2896; ion correlated with 3292; ion correlated with 3696; ion correlated with 3714; ion correlated with 4347; ion correlated with 4478; ion correlated with 4619; ion correlated with 4673; ion correlated with 125; ion correlated with 1168; ion correlated with 1708; ion correlated with 2443; ion correlated with 2681; ion correlated with 2831; ion correlated with 3484; ion correlated with 3877; ion correlated with 4267; ion correlated with 4315; ion correlated with 4530; ion correlated with 4623; ion correlated with 1565; ion correlated with 11; ion correlated with 1003; ion correlated with 2918; ion correlated with 392; ion correlated with 2448; ion correlated with 2628; ion correlated with 2668; ion correlated with 2889; ion correlated with 2906; ion correlated with 3142; ion correlated with 3261; ion correlated with 3664; ion correlated with 3935; ion correlated with 4462; ion correlated with 4601; ion correlated with 4686; ion correlated with 2087; ion correlated with 304; ion correlated with 840; ion correlated with 1399; ion correlated with 1741; ion correlated with 3760; ion correlated with 4402; ion correlated with 4641; ion correlated with 305; ion correlated with 191; ion correlated with 2756; ion correlated with 4240; ion correlated with 4699; ion correlated with 116; ion correlated with 837; ion correlated with 1450; ion correlated with 1518; ion correlated with 1783; ion correlated with 2224; ion correlated with 4279; ion correlated with 4293; ion correlated with 4500; ion correlated with 1828; ion correlated with 4013; ion correlated with 317; ion correlated with 952; ion correlated with 1224; ion correlated with 1305; ion correlated with 1474; ion correlated with 1843; ion correlated with 2093; ion correlated with 2405; ion correlated with 2903; ion correlated with 2957; ion correlated with 3249; ion correlated with 3546; ion correlated with 3870; ion correlated with 4272; ion correlated with 4496; ion correlated with 127; ion correlated with 852; ion correlated with 904; ion correlated with 1183; ion correlated with 1276; ion correlated with 1279; ion correlated with 1538; ion correlated with 1980; ion correlated with 2550; ion correlated with 2910; ion correlated with 4131; ion correlated with 214; ion correlated with 1365; ion correlated with 1470; ion correlated with 2511; ion correlated with 2962; ion correlated with 3273; ion correlated with 3555; ion correlated with 3891; ion correlated with 1640; ion correlated with 2337; ion correlated with 1259; ion correlated with 1391; ion correlated with 2145; ion correlated with 2353; ion correlated with 3554; ion correlated with 4016; ion correlated with 4178; ion correlated with 4630; ion correlated with 18; ion correlated with 1444; ion correlated with 1519; ion correlated with 27; ion correlated with 1141; ion correlated with 1751; ion correlated with 1753; ion correlated with 2046; ion correlated with 134; ion correlated with 1388; ion correlated with 113; ion correlated with 1096; ion correlated with 1688; ion correlated with 2778; ion correlated with 2783; ion correlated with 3092; ion correlated with 3173; ion correlated with 3414; ion correlated with 3445; ion correlated with 3713; ion correlated with 3808; ion correlated with 3844; ion correlated with 3931; ion correlated with 4084; similar chromatogram in higher mz_837; similar chromatogram in higher mz_4175; similar chromatogram in higher mz_4500; similar chromatogram in higher mz_1518; similar chromatogram in higher mz_1450; similar chromatogram in higher mz_1783; similar chromatogram in higher mz_92; similar chromatogram in higher mz_116; similar chromatogram in higher mz_255; similar chromatogram in higher mz_1077; similar chromatogram in higher mz_3100; similar chromatogram in higher mz_4293	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.87	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	70.30709:15298 71.31044:0 72.3138:0		1607	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
